t,src,x,y,z,r,roll,pitch,azimuth,flight_mode,armed,airborne
1764598985.893145,gui,0.0,0.0,0.0,0.0,0.0015,0.0020,0.4765,1,0,0
1764598985.918150,gui,0.0,0.0,0.0,0.0,0.0015,0.0020,0.4765,1,0,0
1764598985.942914,gui,0.0,0.0,0.0,0.0,0.0015,0.0020,0.4765,1,0,0
1764598985.968075,gui,0.0,0.0,0.0,0.0,0.0015,0.0020,0.4765,1,0,0
1764598985.993036,gui,0.0,0.0,0.0,0.0,0.0015,0.0020,0.4765,1,0,0
1764598986.018118,gui,0.0,0.0,0.0,0.0,0.0015,0.0020,0.4765,1,0,0
1764598986.042990,gui,0.0,0.0,0.0,0.0,0.0015,0.0021,0.4764,1,0,0
1764598986.068017,gui,0.0,0.0,0.0,0.0,0.0015,0.0021,0.4764,1,0,0
1764598986.093106,gui,0.0,0.0,0.0,0.0,0.0015,0.0021,0.4764,1,0,0
1764598986.118074,gui,0.0,0.0,0.0,0.0,0.0015,0.0021,0.4764,1,0,0
1764598986.143070,gui,0.0,0.0,0.0,0.0,0.0015,0.0021,0.4765,1,0,0
1764598986.168021,gui,0.0,0.0,0.0,0.0,0.0015,0.0021,0.4765,1,0,0
1764598986.193037,gui,0.0,0.0,0.0,0.0,0.0015,0.0021,0.4765,1,0,0
1764598986.218084,gui,0.0,0.0,0.0,0.0,0.0015,0.0021,0.4765,1,0,0
1764598986.242912,gui,0.0,0.0,0.0,0.0,0.0015,0.0019,0.4765,1,0,0
1764598986.268074,gui,0.0,0.0,0.0,0.0,0.0015,0.0019,0.4765,1,0,0
1764598986.293040,gui,0.0,0.0,0.0,0.0,0.0015,0.0019,0.4765,1,0,0
1764598986.318216,gui,0.0,0.0,0.0,0.0,0.0015,0.0019,0.4765,1,0,0
1764598986.342992,gui,0.0,0.0,0.0,0.0,0.0016,0.0017,0.4765,1,0,0
1764598986.368055,gui,0.0,0.0,0.0,0.0,0.0016,0.0017,0.4765,1,0,0
1764598986.392982,gui,0.0,0.0,0.0,0.0,0.0016,0.0017,0.4765,1,0,0
1764598986.418123,gui,0.0,0.0,0.0,0.0,0.0016,0.0017,0.4765,1,0,0
1764598986.442918,gui,0.0,0.0,0.0,0.0,0.0016,0.0014,0.4765,1,0,0
1764598986.468067,gui,0.0,0.0,0.0,0.0,0.0016,0.0014,0.4765,1,0,0
1764598986.493088,gui,0.0,0.0,0.0,0.0,0.0016,0.0014,0.4765,1,0,0
1764598986.518201,gui,0.0,0.0,0.0,0.0,0.0016,0.0014,0.4765,1,0,0
1764598986.542946,gui,0.0,0.0,0.0,0.0,0.0016,0.0010,0.4766,1,0,0
1764598986.568330,gui,0.0,0.0,0.0,0.0,0.0016,0.0010,0.4766,1,0,0
1764598986.593215,gui,0.0,0.0,0.0,0.0,0.0016,0.0010,0.4766,1,0,0
1764598986.618027,gui,0.0,0.0,0.0,0.0,0.0016,0.0010,0.4766,1,0,0
1764598986.642911,gui,0.0,0.0,0.0,0.0,0.0016,0.0005,0.4766,1,0,0
1764598986.668079,gui,0.0,0.0,0.0,0.0,0.0016,0.0005,0.4766,1,0,0
1764598986.693182,gui,0.0,0.0,0.0,0.0,0.0016,0.0005,0.4766,1,0,0
1764598986.718068,gui,0.0,0.0,0.0,0.0,0.0016,0.0005,0.4766,1,0,0
1764598986.743084,gui,0.0,0.0,0.0,0.0,0.0016,0.0000,0.4767,1,0,0
1764598986.768173,gui,0.0,0.0,0.0,0.0,0.0016,0.0000,0.4767,1,0,0
1764598986.793119,gui,0.0,0.0,0.0,0.0,0.0016,0.0000,0.4767,1,0,0
1764598986.818173,gui,0.0,0.0,0.0,0.0,0.0016,0.0000,0.4767,1,0,0
1764598986.842901,gui,0.0,0.0,0.0,0.0,0.0016,-0.0005,0.4767,1,0,0
1764598986.867968,gui,0.0,0.0,0.0,0.0,0.0016,-0.0005,0.4767,1,0,0
1764598986.893117,gui,0.0,0.0,0.0,0.0,0.0016,-0.0005,0.4767,1,0,0
1764598986.918171,gui,0.0,0.0,0.0,0.0,0.0016,-0.0005,0.4767,1,0,0
1764598986.942935,gui,0.0,0.0,0.0,0.0,0.0016,-0.0008,0.4767,1,0,0
1764598986.968045,gui,0.0,0.0,0.0,0.0,0.0016,-0.0008,0.4767,1,0,0
1764598986.993177,gui,0.0,0.0,0.0,0.0,0.0016,-0.0008,0.4767,1,0,0
1764598987.018084,gui,0.0,0.0,0.0,0.0,0.0016,-0.0008,0.4767,1,0,0
1764598987.042964,gui,0.0,0.0,0.0,0.0,0.0016,-0.0013,0.4767,1,0,0
1764598987.068170,gui,0.0,0.0,0.0,0.0,0.0016,-0.0013,0.4767,1,0,0
1764598987.093158,gui,0.0,0.0,0.0,0.0,0.0016,-0.0013,0.4767,1,0,0
1764598987.118041,gui,0.0,0.0,0.0,0.0,0.0016,-0.0013,0.4767,1,0,0
1764598987.142955,gui,0.0,0.0,0.0,0.0,0.0016,-0.0017,0.4767,1,0,0
1764598987.168165,gui,0.0,0.0,0.0,0.0,0.0016,-0.0017,0.4767,1,0,0
1764598987.193157,gui,0.0,0.0,0.0,0.0,0.0016,-0.0017,0.4767,1,0,0
1764598987.218191,gui,0.0,0.0,0.0,0.0,0.0016,-0.0017,0.4767,1,0,0
1764598987.242882,gui,0.0,0.0,0.0,0.0,0.0016,-0.0020,0.4768,1,0,0
1764598987.268215,gui,0.0,0.0,0.0,0.0,0.0016,-0.0020,0.4768,1,0,0
1764598987.293076,gui,0.0,0.0,0.0,0.0,0.0016,-0.0020,0.4768,1,0,0
1764598987.318066,gui,0.0,0.0,0.0,0.0,0.0016,-0.0020,0.4768,1,0,0
1764598987.342906,gui,0.0,0.0,0.0,0.0,0.0015,-0.0022,0.4768,1,0,0
1764598987.368298,gui,0.0,0.0,0.0,0.0,0.0015,-0.0022,0.4768,1,0,0
1764598987.393167,gui,0.0,0.0,0.0,0.0,0.0015,-0.0022,0.4768,1,0,0
1764598987.418195,gui,0.0,0.0,0.0,0.0,0.0015,-0.0022,0.4768,1,0,0
1764598987.442938,gui,0.0,0.0,0.0,0.0,0.0015,-0.0023,0.4768,1,0,0
1764598987.468130,gui,0.0,0.0,0.0,0.0,0.0015,-0.0023,0.4768,1,0,0
1764598987.493093,gui,0.0,0.0,0.0,0.0,0.0015,-0.0023,0.4768,1,0,0
1764598987.518041,gui,0.0,0.0,0.0,0.0,0.0015,-0.0023,0.4768,1,0,0
1764598987.542889,gui,0.0,0.0,0.0,0.0,0.0015,-0.0023,0.4768,1,0,0
1764598987.568153,gui,0.0,0.0,0.0,0.0,0.0015,-0.0023,0.4768,1,0,0
1764598987.593073,gui,0.0,0.0,0.0,0.0,0.0015,-0.0023,0.4768,1,0,0
1764598987.618128,gui,0.0,0.0,0.0,0.0,0.0015,-0.0023,0.4768,1,0,0
1764598987.643059,gui,0.0,0.0,0.0,0.0,0.0015,-0.0023,0.4768,1,0,0
1764598987.668095,gui,0.0,0.0,0.0,0.0,0.0015,-0.0023,0.4768,1,0,0
1764598987.693034,gui,0.0,0.0,0.0,0.0,0.0015,-0.0023,0.4768,1,0,0
1764598987.718033,gui,0.0,0.0,0.0,0.0,0.0015,-0.0023,0.4768,1,0,0
1764598987.742957,gui,0.0,0.0,0.0,0.0,0.0015,-0.0022,0.4769,1,0,0
1764598987.768273,gui,0.0,0.0,0.0,0.0,0.0015,-0.0022,0.4769,1,0,0
1764598987.793046,gui,0.0,0.0,0.0,0.0,0.0015,-0.0022,0.4769,1,0,0
1764598987.818206,gui,0.0,0.0,0.0,0.0,0.0015,-0.0022,0.4769,1,0,0
1764598987.842934,gui,0.0,0.0,0.0,0.0,0.0015,-0.0021,0.4769,1,0,0
1764598987.868104,gui,0.0,0.0,0.0,0.0,0.0015,-0.0021,0.4769,1,0,0
1764598987.893158,gui,0.0,0.0,0.0,0.0,0.0015,-0.0021,0.4769,1,0,0
1764598987.918092,gui,0.0,0.0,0.0,0.0,0.0015,-0.0021,0.4769,1,0,0
1764598987.943188,gui,0.0,0.0,0.0,0.0,0.0015,-0.0020,0.4769,1,0,0
1764598987.968119,gui,0.0,0.0,0.0,0.0,0.0015,-0.0020,0.4769,1,0,0
1764598987.993090,gui,0.0,0.0,0.0,0.0,0.0015,-0.0020,0.4769,1,0,0
1764598988.018100,gui,0.0,0.0,0.0,0.0,0.0015,-0.0020,0.4769,1,0,0
1764598988.042957,gui,0.0,0.0,0.0,0.0,0.0015,-0.0017,0.4769,1,0,0
1764598988.068089,gui,0.0,0.0,0.0,0.0,0.0015,-0.0017,0.4769,1,0,0
1764598988.093178,gui,0.0,0.0,0.0,0.0,0.0015,-0.0017,0.4769,1,0,0
1764598988.118232,gui,0.0,0.0,0.0,0.0,0.0015,-0.0017,0.4769,1,0,0
1764598988.142907,gui,0.0,0.0,0.0,0.0,0.0015,-0.0013,0.4770,1,0,0
1764598988.168200,gui,0.0,0.0,0.0,0.0,0.0015,-0.0013,0.4770,1,0,0
1764598988.193162,gui,0.0,0.0,0.0,0.0,0.0015,-0.0013,0.4770,1,0,0
1764598988.218098,gui,0.0,0.0,0.0,0.0,0.0015,-0.0013,0.4770,1,0,0
1764598988.242894,gui,0.0,0.0,0.0,0.0,0.0015,-0.0010,0.4770,1,0,0
1764598988.268175,gui,0.0,0.0,0.0,0.0,0.0015,-0.0010,0.4770,1,0,0
1764598988.293147,gui,0.0,0.0,0.0,0.0,0.0015,-0.0010,0.4770,1,0,0
1764598988.318017,gui,0.0,0.0,0.0,0.0,0.0015,-0.0010,0.4770,1,0,0
1764598988.343368,gui,0.0,0.0,0.0,0.0,0.0015,-0.0005,0.4770,1,0,0
1764598988.368153,gui,0.0,0.0,0.0,0.0,0.0015,-0.0005,0.4770,1,0,0
1764598988.393219,gui,0.0,0.0,0.0,0.0,0.0015,-0.0005,0.4770,1,0,0
1764598988.418100,gui,0.0,0.0,0.0,0.0,0.0015,-0.0005,0.4770,1,0,0
1764598988.443047,gui,0.0,0.0,0.0,0.0,0.0015,-0.0003,0.4770,1,0,0
1764598988.468221,gui,0.0,0.0,0.0,0.0,0.0015,-0.0003,0.4770,1,0,0
1764598988.493248,gui,0.0,0.0,0.0,0.0,0.0015,-0.0003,0.4770,1,0,0
1764598988.518149,gui,0.0,0.0,0.0,0.0,0.0015,-0.0003,0.4770,1,0,0
1764598988.542937,gui,0.0,0.0,0.0,0.0,0.0015,0.0004,0.4770,1,0,0
1764598988.568108,gui,0.0,0.0,0.0,0.0,0.0015,0.0004,0.4770,1,0,0
1764598988.593074,gui,0.0,0.0,0.0,0.0,0.0015,0.0004,0.4770,1,0,0
1764598988.618129,gui,0.0,0.0,0.0,0.0,0.0015,0.0004,0.4770,1,0,0
1764598988.642988,gui,0.0,0.0,0.0,0.0,0.0015,0.0009,0.4771,1,0,0
1764598988.668118,gui,0.0,0.0,0.0,0.0,0.0015,0.0009,0.4771,1,0,0
1764598988.693180,gui,0.0,0.0,0.0,0.0,0.0015,0.0009,0.4771,1,0,0
1764598988.718008,gui,0.0,0.0,0.0,0.0,0.0015,0.0009,0.4771,1,0,0
1764598988.743140,gui,0.0,0.0,0.0,0.0,0.0015,0.0010,0.4771,1,0,0
1764598988.768114,gui,0.0,0.0,0.0,0.0,0.0015,0.0010,0.4771,1,0,0
1764598988.793139,gui,0.0,0.0,0.0,0.0,0.0015,0.0010,0.4771,1,0,0
1764598988.818118,gui,0.0,0.0,0.0,0.0,0.0015,0.0010,0.4771,1,0,0
1764598988.842908,gui,0.0,0.0,0.0,0.0,0.0015,0.0014,0.4771,1,0,0
1764598988.868133,gui,0.0,0.0,0.0,0.0,0.0015,0.0014,0.4771,1,0,0
1764598988.893260,gui,0.0,0.0,0.0,0.0,0.0015,0.0014,0.4771,1,0,0
1764598988.918127,gui,0.0,0.0,0.0,0.0,0.0015,0.0014,0.4771,1,0,0
1764598988.942921,gui,0.0,0.0,0.0,0.0,0.0016,0.0016,0.4771,1,0,0
1764598988.968141,gui,0.0,0.0,0.0,0.0,0.0016,0.0016,0.4771,1,0,0
1764598988.993088,gui,0.0,0.0,0.0,0.0,0.0016,0.0016,0.4771,1,0,0
1764598989.018140,gui,0.0,0.0,0.0,0.0,0.0016,0.0016,0.4771,1,0,0
1764598989.042882,gui,0.0,0.0,0.0,0.0,0.0016,0.0018,0.4771,1,0,0
1764598989.068058,gui,0.0,0.0,0.0,0.0,0.0016,0.0018,0.4771,1,0,0
1764598989.093075,gui,0.0,0.0,0.0,0.0,0.0016,0.0018,0.4771,1,0,0
1764598989.117973,gui,0.0,0.0,0.0,0.0,0.0016,0.0018,0.4771,1,0,0
1764598989.143322,gui,0.0,0.0,0.0,0.0,0.0016,0.0019,0.4772,1,0,0
1764598989.168072,gui,0.0,0.0,0.0,0.0,0.0016,0.0019,0.4772,1,0,0
1764598989.193048,gui,0.0,0.0,0.0,0.0,0.0016,0.0019,0.4772,1,0,0
1764598989.218154,gui,0.0,0.0,0.0,0.0,0.0016,0.0019,0.4772,1,0,0
1764598989.243009,gui,0.0,0.0,0.0,0.0,0.0016,0.0020,0.4772,1,0,0
1764598989.268202,gui,0.0,0.0,0.0,0.0,0.0016,0.0020,0.4772,1,0,0
1764598989.293087,gui,0.0,0.0,0.0,0.0,0.0016,0.0020,0.4772,1,0,0
1764598989.318218,gui,0.0,0.0,0.0,0.0,0.0016,0.0020,0.4772,1,0,0
1764598989.342947,gui,0.0,0.0,0.0,0.0,0.0016,0.0019,0.4772,1,0,0
1764598989.368133,gui,0.0,0.0,0.0,0.0,0.0016,0.0019,0.4772,1,0,0
1764598989.393067,gui,0.0,0.0,0.0,0.0,0.0016,0.0019,0.4772,1,0,0
1764598989.418128,gui,0.0,0.0,0.0,0.0,0.0016,0.0019,0.4772,1,0,0
1764598989.442886,gui,0.0,0.0,0.0,0.0,0.0017,0.0019,0.4772,1,0,0
1764598989.468038,gui,0.0,0.0,0.0,0.0,0.0017,0.0019,0.4772,1,0,0
1764598989.493237,gui,0.0,0.0,0.0,0.0,0.0017,0.0019,0.4772,1,0,0
1764598989.518129,gui,0.0,0.0,0.0,0.0,0.0017,0.0019,0.4772,1,0,0
1764598989.542988,gui,0.0,0.0,0.0,0.0,0.0017,0.0017,0.4773,1,0,0
1764598989.568104,gui,0.0,0.0,0.0,0.0,0.0017,0.0017,0.4773,1,0,0
1764598989.593131,gui,0.0,0.0,0.0,0.0,0.0017,0.0017,0.4773,1,0,0
1764598989.618111,gui,0.0,0.0,0.0,0.0,0.0017,0.0017,0.4773,1,0,0
1764598989.642891,gui,0.0,0.0,0.0,0.0,0.0017,0.0015,0.4772,1,0,0
1764598989.668131,gui,0.0,0.0,0.0,0.0,0.0017,0.0015,0.4772,1,0,0
1764598989.693078,gui,0.0,0.0,0.0,0.0,0.0017,0.0015,0.4772,1,0,0
1764598989.718085,gui,0.0,0.0,0.0,0.0,0.0017,0.0015,0.4772,1,0,0
1764598989.742912,gui,0.0,0.0,0.0,0.0,0.0016,0.0012,0.4772,1,0,0
1764598989.768069,gui,0.0,0.0,0.0,0.0,0.0016,0.0012,0.4772,1,0,0
1764598989.793113,gui,0.0,0.0,0.0,0.0,0.0016,0.0012,0.4772,1,0,0
1764598989.818161,gui,0.0,0.0,0.0,0.0,0.0016,0.0012,0.4772,1,0,0
1764598989.843005,gui,0.0,0.0,0.0,0.0,0.0016,0.0009,0.4772,1,0,0
1764598989.868085,gui,0.0,0.0,0.0,0.0,0.0016,0.0009,0.4772,1,0,0
1764598989.893188,gui,0.0,0.0,0.0,0.0,0.0016,0.0009,0.4772,1,0,0
1764598989.918143,gui,0.0,0.0,0.0,0.0,0.0016,0.0009,0.4772,1,0,0
1764598989.943148,gui,0.0,0.0,0.0,0.0,0.0015,0.0006,0.4772,1,0,0
1764598989.968062,gui,0.0,0.0,0.0,0.0,0.0015,0.0006,0.4772,1,0,0
1764598989.993095,gui,0.0,0.0,0.0,0.0,0.0015,0.0006,0.4772,1,0,0
1764598990.018161,gui,0.0,0.0,0.0,0.0,0.0015,0.0006,0.4772,1,0,0
1764598990.043018,gui,0.0,0.0,0.0,0.0,0.0015,0.0005,0.4773,1,0,0
1764598990.068056,gui,0.0,0.0,0.0,0.0,0.0015,0.0005,0.4773,1,0,0
1764598990.093042,gui,0.0,0.0,0.0,0.0,0.0015,0.0005,0.4773,1,0,0
1764598990.118140,gui,0.0,0.0,0.0,0.0,0.0015,0.0005,0.4773,1,0,0
1764598990.142918,gui,0.0,0.0,0.0,0.0,0.0015,-0.0003,0.4773,1,0,0
1764598990.168213,gui,0.0,0.0,0.0,0.0,0.0015,-0.0003,0.4773,1,0,0
1764598990.193085,gui,0.0,0.0,0.0,0.0,0.0015,-0.0003,0.4773,1,0,0
1764598990.218138,gui,0.0,0.0,0.0,0.0,0.0015,-0.0003,0.4773,1,0,0
1764598990.242886,gui,0.0,0.0,0.0,0.0,0.0015,-0.0008,0.4774,1,0,0
1764598990.268164,gui,0.0,0.0,0.0,0.0,0.0015,-0.0008,0.4774,1,0,0
1764598990.293122,gui,0.0,0.0,0.0,0.0,0.0015,-0.0008,0.4774,1,0,0
1764598990.318088,gui,0.0,0.0,0.0,0.0,0.0015,-0.0008,0.4774,1,0,0
1764598990.342881,gui,0.0,0.0,0.0,0.0,0.0015,-0.0011,0.4774,1,0,0
1764598990.368095,gui,0.0,0.0,0.0,0.0,0.0015,-0.0011,0.4774,1,0,0
1764598990.393093,gui,0.0,0.0,0.0,0.0,0.0015,-0.0011,0.4774,1,0,0
1764598990.418121,gui,0.0,0.0,0.0,0.0,0.0015,-0.0011,0.4774,1,0,0
1764598990.442872,gui,0.0,0.0,0.0,0.0,0.0015,-0.0014,0.4774,1,0,0
1764598990.468205,gui,0.0,0.0,0.0,0.0,0.0015,-0.0014,0.4774,1,0,0
1764598990.493075,gui,0.0,0.0,0.0,0.0,0.0015,-0.0014,0.4774,1,0,0
1764598990.517952,gui,0.0,0.0,0.0,0.0,0.0015,-0.0014,0.4774,1,0,0
1764598990.542897,gui,0.0,0.0,0.0,0.0,0.0015,-0.0015,0.4774,1,0,0
1764598990.568076,gui,0.0,0.0,0.0,0.0,0.0015,-0.0015,0.4774,1,0,0
1764598990.593071,gui,0.0,0.0,0.0,0.0,0.0015,-0.0015,0.4774,1,0,0
1764598990.618166,gui,0.0,0.0,0.0,0.0,0.0015,-0.0015,0.4774,1,0,0
1764598990.642937,gui,0.0,0.0,0.0,0.0,0.0015,-0.0018,0.4774,1,0,0
1764598990.668038,gui,0.0,0.0,0.0,0.0,0.0015,-0.0018,0.4774,1,0,0
1764598990.693171,gui,0.0,0.0,0.0,0.0,0.0015,-0.0018,0.4774,1,0,0
1764598990.718098,gui,0.0,0.0,0.0,0.0,0.0015,-0.0018,0.4774,1,0,0
1764598990.743314,gui,0.0,0.0,0.0,0.0,0.0015,-0.0019,0.4774,1,0,0
1764598990.768071,gui,0.0,0.0,0.0,0.0,0.0015,-0.0019,0.4774,1,0,0
1764598990.793050,gui,0.0,0.0,0.0,0.0,0.0015,-0.0019,0.4774,1,0,0
1764598990.818130,gui,0.0,0.0,0.0,0.0,0.0015,-0.0019,0.4774,1,0,0
1764598990.842906,gui,0.0,0.0,0.0,0.0,0.0014,-0.0019,0.4775,1,0,0
1764598990.868100,gui,0.0,0.0,0.0,0.0,0.0014,-0.0019,0.4775,1,0,0
1764598990.893079,gui,0.0,0.0,0.0,0.0,0.0014,-0.0019,0.4775,1,0,0
1764598990.918055,gui,0.0,0.0,0.0,0.0,0.0014,-0.0019,0.4775,1,0,0
1764598990.942887,gui,0.0,0.0,0.0,0.0,0.0014,-0.0019,0.4775,1,0,0
1764598990.968056,gui,0.0,0.0,0.0,0.0,0.0014,-0.0019,0.4775,1,0,0
1764598990.993008,gui,0.0,0.0,0.0,0.0,0.0014,-0.0019,0.4775,1,0,0
1764598991.018133,gui,0.0,0.0,0.0,0.0,0.0014,-0.0019,0.4775,1,0,0
1764598991.042966,gui,0.0,0.0,0.0,0.0,0.0015,-0.0019,0.4775,1,0,0
1764598991.068112,gui,0.0,0.0,0.0,0.0,0.0015,-0.0019,0.4775,1,0,0
1764598991.093079,gui,0.0,0.0,0.0,0.0,0.0015,-0.0019,0.4775,1,0,0
1764598991.118091,gui,0.0,0.0,0.0,0.0,0.0015,-0.0019,0.4775,1,0,0
1764598991.143161,gui,0.0,0.0,0.0,0.0,0.0015,-0.0018,0.4775,1,0,0
1764598991.168031,gui,0.0,0.0,0.0,0.0,0.0015,-0.0018,0.4775,1,0,0
1764598991.193055,gui,0.0,0.0,0.0,0.0,0.0015,-0.0018,0.4775,1,0,0
1764598991.218124,gui,0.0,0.0,0.0,0.0,0.0015,-0.0018,0.4775,1,0,0
1764598991.242984,gui,0.0,0.0,0.0,0.0,0.0015,-0.0016,0.4775,1,0,0
1764598991.268060,gui,0.0,0.0,0.0,0.0,0.0015,-0.0016,0.4775,1,0,0
1764598991.293059,gui,0.0,0.0,0.0,0.0,0.0015,-0.0016,0.4775,1,0,0
1764598991.318064,gui,0.0,0.0,0.0,0.0,0.0015,-0.0016,0.4775,1,0,0
1764598991.342933,gui,0.0,0.0,0.0,0.0,0.0015,-0.0013,0.4776,1,0,0
1764598991.368205,gui,0.0,0.0,0.0,0.0,0.0015,-0.0013,0.4776,1,0,0
1764598991.393066,gui,0.0,0.0,0.0,0.0,0.0015,-0.0013,0.4776,1,0,0
1764598991.418221,gui,0.0,0.0,0.0,0.0,0.0015,-0.0013,0.4776,1,0,0
1764598991.442896,gui,0.0,0.0,0.0,0.0,0.0015,-0.0010,0.4776,1,0,0
1764598991.468167,gui,0.0,0.0,0.0,0.0,0.0015,-0.0010,0.4776,1,0,0
1764598991.493172,gui,0.0,0.0,0.0,0.0,0.0015,-0.0010,0.4776,1,0,0
1764598991.518109,gui,0.0,0.0,0.0,0.0,0.0015,-0.0010,0.4776,1,0,0
1764598991.543219,gui,0.0,0.0,0.0,0.0,0.0015,-0.0009,0.4776,1,0,0
1764598991.568102,gui,0.0,0.0,0.0,0.0,0.0015,-0.0009,0.4776,1,0,0
1764598991.593047,gui,0.0,0.0,0.0,0.0,0.0015,-0.0009,0.4776,1,0,0
1764598991.618086,gui,0.0,0.0,0.0,0.0,0.0015,-0.0009,0.4776,1,0,0
1764598991.643067,gui,0.0,0.0,0.0,0.0,0.0014,-0.0003,0.4776,1,0,0
1764598991.668122,gui,0.0,0.0,0.0,0.0,0.0014,-0.0003,0.4776,1,0,0
1764598991.693060,gui,0.0,0.0,0.0,0.0,0.0014,-0.0003,0.4776,1,0,0
1764598991.718108,gui,0.0,0.0,0.0,0.0,0.0014,-0.0003,0.4776,1,0,0
1764598991.743106,gui,0.0,0.0,0.0,0.0,0.0014,0.0000,0.4776,1,0,0
1764598991.768138,gui,0.0,0.0,0.0,0.0,0.0014,0.0000,0.4776,1,0,0
1764598991.793088,gui,0.0,0.0,0.0,0.0,0.0014,0.0000,0.4776,1,0,0
1764598991.818097,gui,0.0,0.0,0.0,0.0,0.0014,0.0000,0.4776,1,0,0
1764598991.842894,gui,0.0,0.0,0.0,0.0,0.0014,0.0004,0.4776,1,0,0
1764598991.868207,gui,0.0,0.0,0.0,0.0,0.0014,0.0004,0.4776,1,0,0
1764598991.893157,gui,0.0,0.0,0.0,0.0,0.0014,0.0004,0.4776,1,0,0
1764598991.918037,gui,0.0,0.0,0.0,0.0,0.0014,0.0004,0.4776,1,0,0
1764598991.943117,gui,0.0,0.0,0.0,0.0,0.0014,0.0007,0.4777,1,0,0
1764598991.968133,gui,0.0,0.0,0.0,0.0,0.0014,0.0007,0.4777,1,0,0
1764598991.993094,gui,0.0,0.0,0.0,0.0,0.0014,0.0007,0.4777,1,0,0
1764598992.018150,gui,0.0,0.0,0.0,0.0,0.0014,0.0007,0.4777,1,0,0
1764598992.043066,gui,0.0,0.0,0.0,0.0,0.0013,0.0009,0.4777,1,0,0
1764598992.068187,gui,0.0,0.0,0.0,0.0,0.0013,0.0009,0.4777,1,0,0
1764598992.093122,gui,0.0,0.0,0.0,0.0,0.0013,0.0009,0.4777,1,0,0
1764598992.118121,gui,0.0,0.0,0.0,0.0,0.0013,0.0009,0.4777,1,0,0
1764598992.142991,gui,0.0,0.0,0.0,0.0,0.0014,0.0013,0.4777,1,0,0
1764598992.168272,gui,0.0,0.0,0.0,0.0,0.0014,0.0013,0.4777,1,0,0
1764598992.193069,gui,0.0,0.0,0.0,0.0,0.0014,0.0013,0.4777,1,0,0
1764598992.218186,gui,0.0,0.0,0.0,0.0,0.0014,0.0013,0.4777,1,0,0
1764598992.243030,gui,0.0,0.0,0.0,0.0,0.0014,0.0015,0.4777,1,0,0
1764598992.268171,gui,0.0,0.0,0.0,0.0,0.0014,0.0015,0.4777,1,0,0
1764598992.293146,gui,0.0,0.0,0.0,0.0,0.0014,0.0015,0.4777,1,0,0
1764598992.318115,gui,0.0,0.0,0.0,0.0,0.0014,0.0015,0.4777,1,0,0
1764598992.343067,gui,0.0,0.0,0.0,0.0,0.0015,0.0016,0.4777,1,0,0
1764598992.368151,gui,0.0,0.0,0.0,0.0,0.0015,0.0016,0.4777,1,0,0
1764598992.393056,gui,0.0,0.0,0.0,0.0,0.0015,0.0016,0.4777,1,0,0
1764598992.418105,gui,0.0,0.0,0.0,0.0,0.0015,0.0016,0.4777,1,0,0
1764598992.442905,gui,0.0,0.0,0.0,0.0,0.0015,0.0016,0.4778,1,0,0
1764598992.468228,gui,0.0,0.0,0.0,0.0,0.0015,0.0016,0.4778,1,0,0
1764598992.493142,gui,0.0,0.0,0.0,0.0,0.0015,0.0016,0.4778,1,0,0
1764598992.518237,gui,0.0,0.0,0.0,0.0,0.0015,0.0016,0.4778,1,0,0
1764598992.542912,gui,0.0,0.0,0.0,0.0,0.0015,0.0016,0.4778,1,0,0
1764598992.568099,gui,0.0,0.0,0.0,0.0,0.0015,0.0016,0.4778,1,0,0
1764598992.593139,gui,0.0,0.0,0.0,0.0,0.0015,0.0016,0.4778,1,0,0
1764598992.618143,gui,0.0,0.0,0.0,0.0,0.0015,0.0016,0.4778,1,0,0
1764598992.642884,gui,0.0,0.0,0.0,0.0,0.0015,0.0015,0.4778,1,0,0
1764598992.668028,gui,0.0,0.0,0.0,0.0,0.0015,0.0015,0.4778,1,0,0
1764598992.693167,gui,0.0,0.0,0.0,0.0,0.0015,0.0015,0.4778,1,0,0
1764598992.718048,gui,0.0,0.0,0.0,0.0,0.0015,0.0015,0.4778,1,0,0
1764598992.743103,gui,0.0,0.0,0.0,0.0,0.0014,0.0015,0.4778,1,0,0
1764598992.768185,gui,0.0,0.0,0.0,0.0,0.0014,0.0015,0.4778,1,0,0
1764598992.793081,gui,0.0,0.0,0.0,0.0,0.0014,0.0015,0.4778,1,0,0
1764598992.818150,gui,0.0,0.0,0.0,0.0,0.0014,0.0015,0.4778,1,0,0
1764598992.842976,gui,0.0,0.0,0.0,0.0,0.0014,0.0013,0.4778,1,0,0
1764598992.868134,gui,0.0,0.0,0.0,0.0,0.0014,0.0013,0.4778,1,0,0
1764598992.893154,gui,0.0,0.0,0.0,0.0,0.0014,0.0013,0.4778,1,0,0
1764598992.918152,gui,0.0,0.0,0.0,0.0,0.0014,0.0013,0.4778,1,0,0
1764598992.942924,gui,0.0,0.0,0.0,0.0,0.0014,0.0011,0.4778,1,0,0
1764598992.968217,gui,0.0,0.0,0.0,0.0,0.0014,0.0011,0.4778,1,0,0
1764598992.993080,gui,0.0,0.0,0.0,0.0,0.0014,0.0011,0.4778,1,0,0
1764598993.018111,gui,0.0,0.0,0.0,0.0,0.0014,0.0011,0.4778,1,0,0
1764598993.042887,gui,0.0,0.0,0.0,0.0,0.0014,0.0010,0.4778,1,0,0
1764598993.068046,gui,0.0,0.0,0.0,0.0,0.0014,0.0010,0.4778,1,0,0
